s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength
-0.0009605053282296807,0.0008229863718037098,-0.432714720588347,0.5479093829520486,-0.43271472058408755,0.5479093829520727,-0.432714720588347,0.5479093829520486,-4.5572983811970844e-05,8.953787015983757e-05,-4.5572983811970844e-05,8.953787015983757e-05,-0.43271472058408755,0.5479093829520727,-4.5572983811970844e-05,8.953787015983757e-05,-4.5572983811970844e-05,8.953787015983757e-05,0.749019019019019
-0.0009268336583802446,0.0008514941380913176,-0.42493790296757394,0.5539950276313884,-0.42493790296332096,0.5539950276313538,-0.42493790296757394,0.5539950276313884,-4.27531883514647e-05,9.016183437874991e-05,-4.27531883514647e-05,9.016183437874991e-05,-0.42493790296332096,0.5539950276313538,-4.27531883514647e-05,9.016183437874991e-05,-4.27531883514647e-05,9.016183437874991e-05,0.7491191191191192
-0.0008923916965353932,0.0008786940541881454,-0.4170773197318077,0.5599685177539249,-0.4170773197266141,0.5599685177550424,-0.4170773197318077,0.5599685177539249,-3.9933968000210986e-05,9.070350131029955e-05,-3.9933968000210986e-05,9.070350131029955e-05,-0.4170773197266141,0.5599685177550424,-3.9933968000210986e-05,9.070350131029955e-05,-3.9933968000210986e-05,9.070350131029955e-05,0.7492192192192192
-0.0008572277866180816,0.0009045684365657716,-0.4091346153204548,0.5658287161182431,-0.409134615316218,0.5658287161180909,-0.4091346153204548,0.5658287161182431,-3.711758594203306e-05,9.116333652390268e-05,-3.711758594203306e-05,9.116333652390268e-05,-0.409134615316218,0.5658287161180909,-3.711758594203306e-05,9.116333652390268e-05,-3.711758594203306e-05,9.116333652390268e-05,0.7493193193193193
-0.0008213905408755822,0.0009291013007270667,-0.4011114497937381,0.5715745101669065,-0.40111144978951246,0.5715745101666941,-0.4011114497937381,0.5715745101669065,-3.430628268384989e-05,9.154186509518785e-05,-3.430628268384989e-05,9.154186509518785e-05,-0.40111144978951246,0.5715745101666941,-3.430628268384989e-05,9.154186509518785e-05,-3.430628268384989e-05,9.154186509518785e-05,0.7494194194194194
-0.0007849287833137389,0.0009522783582771281,-0.39300949844674404,0.5772048122208582,-0.39300949844253963,0.5772048122206187,-0.39300949844674404,0.5772048122208582,-3.1502274419708844e-05,9.183967054480313e-05,-3.1502274419708844e-05,9.183967054480313e-05,-0.39300949844253963,0.5772048122206187,-3.1502274419708844e-05,9.183967054480313e-05,-3.1502274419708844e-05,9.183967054480313e-05,0.7495195195195195
-0.0007478914936826008,0.0009740870122420877,-0.3848304514186145,0.5827185597059586,-0.38483045141440747,0.5827185597056319,-0.3848304514186145,0.5827185597059586,-2.8707752080762455e-05,9.205739535367867e-05,-2.8707752080762455e-05,9.205739535367867e-05,-0.38483045141440747,0.5827185597056319,-2.8707752080762455e-05,9.205739535367867e-05,-2.8707752080762455e-05,9.205739535367867e-05,0.7496196196196196
-0.0007103277520067157,0.0009945163507438688,-0.3765760132976743,0.5881147153731535,-0.3765760132934787,0.5881147153727698,-0.3765760132976743,0.5881147153731535,-2.592487867791573e-05,9.219573714339839e-05,-2.592487867791573e-05,9.219573714339839e-05,-0.3765760132934787,0.5881147153727698,-2.592487867791573e-05,9.219573714339839e-05,-2.592487867791573e-05,9.219573714339839e-05,0.7497197197197197
-0.000672286683677013,0.001013557138845941,-0.36824790272257407,0.5933922675115367,-0.3682479027183906,0.5933922675110951,-0.36824790272257407,0.5933922675115367,-2.31557893378808e-05,9.225545170877977e-05,-2.31557893378808e-05,9.225545170877977e-05,-0.3682479027183906,0.5933922675110951,-2.31557893378808e-05,9.225545170877977e-05,-2.31557893378808e-05,9.225545170877977e-05,0.7498198198198198
-0.000633817405252863,0.0010312018088345961,-0.3598478519792985,0.5985502301541329,-0.3598478519751283,0.5985502301536344,-0.3598478519792985,0.5985502301541329,-2.0402588481849658e-05,9.223734833238729e-05,-2.0402588481849658e-05,9.223734833238729e-05,-0.3598478519751283,0.5985502301536344,-2.0402588481849658e-05,9.223734833238729e-05,-2.0402588481849658e-05,9.223734833238729e-05,0.7499199199199199
-0.000594968970853875,0.0010474444487715148,-0.3513776065946509,0.6035876432770588,-0.35137760659049444,0.6035876432765034,-0.3513776065946509,0.6035876432770588,-1.766734939054872e-05,9.214229142373906e-05,-1.766734939054872e-05,9.214229142373906e-05,-0.35137760659049444,0.6035876432765034,-1.766734939054872e-05,9.214229142373906e-05,-1.766734939054872e-05,9.214229142373906e-05,0.75002002002002
-0.0005557903193942856,0.0010622807894933519,-0.3428389249260633,0.6085035729905574,-0.34283892492191165,0.6085035729899375,-0.3428389249260633,0.6085035729905574,-1.4952112372020706e-05,9.197119835574798e-05,-1.4952112372020706e-05,9.197119835574798e-05,-0.34283892492191165,0.6085035729899375,-1.4952112372020706e-05,9.197119835574798e-05,-1.4952112372020706e-05,9.197119835574798e-05,0.7501201201201201
-0.0005163302225150558,0.0010757081900284755,-0.3342335777478467,0.6132971117232364,-0.3342335777437201,0.6132971117225686,-0.3342335777478467,0.6132971117232364,-1.2258883510867855e-05,9.17250386220917e-05,-1.2258883510867855e-05,9.17250386220917e-05,-0.3342335777437201,0.6132971117225686,-1.2258883510867855e-05,9.17250386220917e-05,-1.2258883510867855e-05,9.17250386220917e-05,0.7502202202202202
-0.00047663723338530015,0.0010877256214107233,-0.3255633478356418,0.6179673783981687,-0.32556334783044527,0.6179673783982988,-0.3255633478356418,0.6179673783981687,-9.589633326437671e-06,9.140483276945254e-05,-9.589633326437671e-06,9.140483276945254e-05,-0.32556334783044527,0.6179673783982988,-9.589633326437671e-06,9.140483276945254e-05,-9.589633326437671e-06,9.140483276945254e-05,0.7503203203203204
-0.0004367596363341457,0.0010983336491171985,-0.3168300295407544,0.6225135186058147,-0.3168300295366524,0.622513518604995,-0.3168300295407544,0.6225135186058147,-6.9462954972025925e-06,9.101165124975188e-05,-6.9462954972025925e-06,9.101165124975188e-05,-0.3168300295366524,0.622513518604995,-6.9462954972025925e-06,9.101165124975188e-05,-6.9462954972025925e-06,9.101165124975188e-05,0.7504204204204205
-0.00039674539743126395,0.0011075344138967906,-0.30803542832002745,0.6269347047974352,-0.30803542837428255,0.6269347047564084,-0.30803542832002745,0.6269347047974352,-4.330765552700839e-06,9.054661288271781e-05,-4.330765552700839e-06,9.054661288271781e-05,-0.30803542837428255,0.6269347047564084,-4.330765552700839e-06,9.054661288271781e-05,-4.330765552700839e-06,9.054661288271781e-05,0.7505205205205205
-0.000356642115981162,0.0011153316112799236,-0.2991813605909556,0.6312301362467525,-0.2991813605863552,0.6312301362461993,-0.2991813605909556,0.6312301362467525,-1.7448998638824627e-06,9.001088556347035e-05,-1.7448998638824627e-06,9.001088556347035e-05,-0.2991813605863552,0.6312301362461993,-1.7448998638824627e-06,9.001088556347035e-05,-1.7448998638824627e-06,9.001088556347035e-05,0.7506206206206207
-0.0003164969769561308,0.0011217304696429706,-0.29026965272560074,0.635399039593203,-0.29026965272156086,0.6353990395922611,-0.29026965272560074,0.635399039593203,8.094860243740419e-07,8.940568126798155e-05,8.094860243740419e-07,8.940568126798155e-05,-0.29026965272156086,0.6353990395922611,8.094860243740419e-07,8.940568126798155e-05,8.094860243740419e-07,8.940568126798155e-05,0.7507207207207208
-0.00027635670456774725,0.0011267377269547508,-0.2813021412023952,0.6394406685795974,-0.2813021411983759,0.6394406685786006,-0.2813021412023952,0.6394406685795974,3.330618044508888e-06,8.873225852167792e-05,3.330618044508888e-06,8.873225852167792e-05,-0.2813021411983759,0.6394406685786006,3.330618044508888e-06,8.873225852167792e-05,3.330618044508888e-06,8.873225852167792e-05,0.7508208208208207
-0.00023626751675876568,0.001130361606177111,-0.2722806718815931,0.6433543043833831,-0.2722806718775948,0.6433543043823327,-0.2722806718815931,0.6433543043833831,5.816765024822782e-06,8.799191928242707e-05,5.816765024822782e-06,8.799191928242707e-05,-0.2722806718775948,0.6433543043823327,5.816765024822782e-06,8.799191928242707e-05,5.816765024822782e-06,8.799191928242707e-05,0.7509209209209208
-0.000196275080863116,0.0011326117894630595,-0.2632070996289816,0.6471392556990306,-0.2632070996250154,0.6471392556979368,-0.2632070996289816,0.6471392556990306,8.266239667058152e-06,8.718600793685262e-05,8.266239667058152e-06,8.718600793685262e-05,-0.2632070996250154,0.6471392556979368,8.266239667058152e-06,8.718600793685262e-05,8.266239667058152e-06,8.718600793685262e-05,0.751021021021021
-0.00015642447034918056,0.0011334993910699159,-0.25408328787927237,0.6507948588530247,-0.25408328787531764,0.6507948588518686,-0.25408328787927237,0.6507948588530247,1.0677399639958138e-05,8.631590999007539e-05,1.0677399639958138e-05,8.631590999007539e-05,-0.25408328787531764,0.6507948588518686,1.0677399639958138e-05,8.631590999007539e-05,1.0677399639958138e-05,8.631590999007539e-05,0.7511211211211211
-0.00011676012271059476,0.0011330369291528996,-0.24491110819781312,0.6543204779099735,-0.2449111081530049,0.654320477940002,-0.24491110819781312,0.6543204779099735,1.3048648562795265e-05,8.538305066309951e-05,1.3048648562795265e-05,8.538305066309951e-05,-0.2449111081530049,0.654320477940002,1.3048648562795265e-05,8.538305066309951e-05,1.3048648562795265e-05,8.538305066309951e-05,0.7512212212212211
-7.732579853872582e-05,0.0011312382963473506,-0.23569243984092053,0.6577155047721502,-0.23569243983698956,0.6577155047708461,-0.23569243984092053,0.6577155047721502,1.537843700067769e-05,8.438889350561042e-05,1.537843700067769e-05,8.438889350561042e-05,-0.23569243983698956,0.6577155047708461,1.537843700067769e-05,8.438889350561042e-05,1.537843700067769e-05,8.438889350561042e-05,0.7513213213213212
-3.8164541798263876e-05,0.001128118729346284,-0.2264291693147603,0.6609793592691519,-0.22642916931015383,0.6609793592681096,-0.2264291693147603,0.6609793592691519,1.766526334704133e-05,8.33349389284191e-05,1.766526334704133e-05,8.33349389284191e-05,-0.22642916931015383,0.6609793592681096,1.766526334704133e-05,8.33349389284191e-05,1.766526334704133e-05,8.33349389284191e-05,0.7514214214214214
6.813586781275869e-07,0.0011236947773731868,-0.21712318993380425,0.6641114892415461,-0.21712318992994395,0.6641114892401835,-0.21712318993380425,0.6641114892415461,1.9907674754262156e-05,8.222272277809748e-05,1.9907674754262156e-05,8.222272277809748e-05,-0.21712318992994395,0.6641114892401835,1.9907674754262156e-05,8.222272277809748e-05,1.9907674754262156e-05,8.222272277809748e-05,0.7515215215215215
3.9170406439324944e-05,0.0011179842696766367,-0.2077764013768582,0.6671113706151396,-0.20777640137301578,0.6671113706137155,-0.2077764013768582,0.6671113706151396,2.2104267954014266e-05,8.105381483750763e-05,2.2104267954014266e-05,8.105381483750763e-05,-0.20777640137301578,0.6671113706137155,2.2104267954014266e-05,8.105381483750763e-05,2.2104267954014266e-05,8.105381483750763e-05,0.7516216216216216
7.726193339708843e-05,0.0011110062820714663,-0.19839070924423577,0.6699785074672883,-0.19839070924046137,0.6699785074658338,-0.19839070924423577,0.6699785074672883,2.4253690060597724e-05,7.98298173238808e-05,2.4253690060597724e-05,7.98298173238808e-05,-0.19839070924046137,0.6699785074658338,2.4253690060597724e-05,7.98298173238808e-05,2.4253690060597724e-05,7.98298173238808e-05,0.7517217217217217
0.00011491613448985753,0.0011027811025509247,-0.18896802461325657,0.67271243208592,-0.18896802460947398,0.6727124320844485,-0.18896802461325657,0.67271243208592,2.6354639321603513e-05,7.855236335994427e-05,2.6354639321603513e-05,7.855236335994427e-05,-0.18896802460947398,0.6727124320844485,2.6354639321603513e-05,7.855236335994427e-05,2.6354639321603513e-05,7.855236335994427e-05,0.7518218218218218
0.00015209410109151523,0.0010933301960857394,-0.1795102635932972,0.6753127050197177,-0.17951026358954247,0.6753127050181563,-0.1795102635932972,0.6753127050197177,2.840586584450828e-05,7.722311543710734e-05,2.840586584450828e-05,7.722311543710734e-05,-0.17951026358954247,0.6753127050181563,2.840586584450828e-05,7.722311543710734e-05,2.840586584450828e-05,7.722311543710734e-05,0.7519219219219219
0.00018875785301905807,0.0010826761685499865,-0.17001934688141696,0.6777789151206262,-0.17001934687768155,0.6777789151190455,-0.17001934688141696,0.6777789151206262,3.040617224061118e-05,7.584376383900665e-05,3.040617224061118e-05,7.584376383900665e-05,-0.17001934687768155,0.6777789151190455,3.040617224061118e-05,7.584376383900665e-05,3.040617224061118e-05,7.584376383900665e-05,0.752022022022022
0.00022487036924312813,0.0010708427299241674,-0.16049719931735978,0.6801106795782498,-0.1604971993136599,0.6801106795765891,-0.16049719931735978,0.6801106795782498,3.2354414233054646e-05,7.441602505634665e-05,3.2354414233054646e-05,7.441602505634665e-05,-0.1604971993136599,0.6801106795765891,3.2354414233054646e-05,7.441602505634665e-05,3.2354414233054646e-05,7.441602505634665e-05,0.7521221221221221
0.0002603956171967353,0.0010578546567089854,-0.1509457494367782,0.6823076439387389,-0.1509457494331075,0.6823076439370336,-0.1509457494367782,0.6823076439387389,3.4249501277977295e-05,7.294164021323797e-05,3.4249501277977295e-05,7.294164021323797e-05,-0.1509457494331075,0.6823076439370336,3.4249501277977295e-05,7.294164021323797e-05,3.4249501277977295e-05,7.294164021323797e-05,0.7522222222222222
0.00029529858079259966,0.001043737753857605,-0.1413669290376159,0.6843694821613528,-0.1413669290345624,0.6843694821594367,-0.1413669290376159,0.6843694821613528,3.6090397018136826e-05,7.142237342285179e-05,3.6090397018136826e-05,7.142237342285179e-05,-0.1413669290345624,0.6843694821594367,3.6090397018136826e-05,7.142237342285179e-05,3.6090397018136826e-05,7.142237342285179e-05,0.7523223223223223
0.00032954528692668645,0.001028518815737328,-0.13176267271711609,0.6862958965527418,-0.13176267271285366,0.6862958965510364,-0.13176267271711609,0.6862958965527418,3.787611980676312e-05,6.986001018548711e-05,3.787611980676312e-05,6.986001018548711e-05,-0.13176267271285366,0.6862958965510364,3.787611980676312e-05,6.986001018548711e-05,3.787611980676312e-05,6.986001018548711e-05,0.7524224224224225
0.0003631028307122162,0.001012225586883802,-0.12213491744317712,0.6880866178457792,-0.1221349174413717,0.6880866178435111,-0.12213491744317712,0.6880866178457792,3.960574313250994e-05,6.825635575088005e-05,3.960574313250994e-05,6.825635575088005e-05,-0.1221349174413717,0.6880866178435111,3.960574313250994e-05,6.825635575088005e-05,3.960574313250994e-05,6.825635575088005e-05,0.7525225225225224
0.000395939399233719,0.000994886721980789,-0.11248560211618532,0.6897414051537787,-0.11248560211264896,0.689741405151859,-0.11248560211618532,0.6897414051537787,4.127839595396706e-05,6.6613233455608e-05,4.127839595396706e-05,6.6613233455608e-05,-0.11248560211264896,0.689741405151859,4.127839595396706e-05,6.6613233455608e-05,4.127839595396706e-05,6.6613233455608e-05,0.7526226226226226
0.00042802429392488914,0.0009765317454668683,-0.1028166671103287,0.6912600459739164,-0.10281666710685429,0.6912600459720275,-0.1028166671103287,0.6912600459739164,4.289326307401952e-05,6.493248308842539e-05,4.289326307401952e-05,6.493248308842539e-05,-0.10281666710685429,0.6912600459720275,4.289326307401952e-05,6.493248308842539e-05,4.289326307401952e-05,6.493248308842539e-05,0.7527227227227227
0.00045932795151775325,0.0009571910106355873,-0.09313005385085103,0.6926423561558085,-0.09313005384736842,0.6926423561538279,-0.09313005385085103,0.6926423561558085,4.444958539039922e-05,6.321595921815671e-05,4.444958539039922e-05,6.321595921815671e-05,-0.09313005384736842,0.6926423561538279,4.444958539039922e-05,6.321595921815671e-05,4.444958539039922e-05,6.321595921815671e-05,0.7528228228228228
0.000489821963579138,0.0009368956583965945,-0.08342770436622218,0.6938881798650853,-0.08342770436276578,0.6938881798630988,-0.08342770436622218,0.6938881798650853,4.594666014729203e-05,6.146552953562174e-05,4.594666014729203e-05,6.146552953562174e-05,-0.08342770436276578,0.6938881798630988,4.594666014729203e-05,6.146552953562174e-05,4.594666014729203e-05,6.146552953562174e-05,0.7529229229229228
0.0005194790946443872,0.0009156775757112264,-0.0737115608571378,0.6949973895825793,-0.07371156085373395,0.694997389580484,-0.0737115608571378,0.6949973895825793,4.738384108994473e-05,5.9683073177322415e-05,4.738384108994473e-05,5.9683073177322415e-05,-0.07371156085373395,0.694997389580484,4.738384108994473e-05,5.9683073177322415e-05,4.738384108994473e-05,5.9683073177322415e-05,0.753023023023023
0.0005482732988858724,0.0008935693536478175,-0.06398356525627426,0.6959698860203316,-0.0639835652537165,0.6959698860181562,-0.06398356525627426,0.6959698860203316,4.87605385910857e-05,5.787047905530733e-05,4.87605385910857e-05,5.787047905530733e-05,-0.0639835652537165,0.6959698860181562,4.87605385910857e-05,5.787047905530733e-05,4.87605385910857e-05,5.787047905530733e-05,0.7531231231231231
0.000576179735418909,0.000870604245272753,-0.05424565880092184,0.6968055980959773,-0.05424565879806857,0.6968055980937831,-0.05424565880092184,0.6968055980959773,5.007621975508831e-05,5.602964419116087e-05,5.007621975508831e-05,5.602964419116087e-05,-0.05424565879806857,0.6968055980937831,5.007621975508831e-05,5.602964419116087e-05,5.007621975508831e-05,5.602964419116087e-05,0.7532232232232232
0.0006031747821237791,0.0008468161232623164,-0.04449978159610483,0.6975044828437401,-0.044499781592792616,0.697504482841546,-0.04449978159610483,0.6975044828437401,5.1330408424900926e-05,5.416247204122057e-05,5.1330408424900926e-05,5.416247204122057e-05,-0.044499781592792616,0.697504482841546,5.1330408424900926e-05,5.416247204122057e-05,5.1330408424900926e-05,5.416247204122057e-05,0.7533233233233233
0.0006292360481404622,0.0008222394374441487,-0.034747872188753144,0.6980665254006321,-0.03474787218547674,0.6980665253983972,-0.034747872188753144,0.6980665254006321,5.252268516424672e-05,5.2270870832661555e-05,5.252268516424672e-05,5.2270870832661555e-05,-0.03474787218547674,0.6980665253983972,5.252268516424672e-05,5.2270870832661555e-05,5.252268516424672e-05,5.2270870832661555e-05,0.7534234234234234
0.0006543423848593004,0.0007969091721729551,-0.024991867142374558,0.6984917388803608,-0.024991867139118745,0.698491738878112,-0.024991867142374558,0.6984917388803608,5.365268718633358e-05,5.0356751896586954e-05,5.365268718633358e-05,5.0356751896586954e-05,-0.024991867139118745,0.698491738878112,5.365268718633358e-05,5.0356751896586954e-05,5.365268718633358e-05,5.0356751896586954e-05,0.7535235235235236
0.0006784738955847961,0.0007708608035403917,-0.01523370061147573,0.6987801643188857,-0.015233700608288195,0.6987801643165662,-0.01523370061147573,0.6987801643188857,5.472010823014382e-05,4.842202801627947e-05,5.472010823014382e-05,4.842202801627947e-05,-0.015233700608288195,0.6987801643165662,5.472010823014382e-05,4.842202801627947e-05,5.472010823014382e-05,4.842202801627947e-05,0.7536236236236236
0.0007016119437592152,0.0007441302567750563,-0.005475303920811642,0.6989318705815573,-0.005475303917645029,0.6989318705792019,-0.005475303920811642,0.6989318705815573,5.572469838403896e-05,4.646861177624332e-05,5.572469838403896e-05,4.646861177624332e-05,-0.005475303917645029,0.6989318705792019,5.572469838403896e-05,4.646861177624332e-05,5.572469838403896e-05,4.646861177624332e-05,0.7537237237237236
0.000723739159821873,0.0007167538634718979,0.004281394853076858,0.6989469542683583,0.004281394856206083,0.6989469542659654,0.004281394853076858,0.6989469542683583,5.66662638893599e-05,4.449841392483046e-05,5.66662638893599e-05,4.449841392483046e-05,0.004281394856206083,0.6989469542659654,5.66662638893599e-05,4.449841392483046e-05,5.66662638893599e-05,4.449841392483046e-05,0.7538238238238237
0.0007448394466868034,0.0006887683189574387,0.014034471296852095,0.6988255396101655,0.014034471299943693,0.6988255396077344,0.014034471296852095,0.6988255396101655,5.754466681993215e-05,4.251334174385798e-05,5.754466681993215e-05,4.251334174385798e-05,0.014034471299943693,0.6988255396077344,5.754466681993215e-05,4.251334174385798e-05,5.754466681993215e-05,4.251334174385798e-05,0.7539239239239239
0.0007648979838623934,0.000660210639744329,0.023782005073497023,0.6985677783645209,0.023782005076538625,0.6985677783620501,0.023782005073497023,0.6985677783645209,5.835982481334607e-05,4.0515297435563e-05,5.835982481334607e-05,4.0515297435563e-05,0.023782005076538625,0.6985677783620501,5.835982481334607e-05,4.0515297435563e-05,5.835982481334607e-05,4.0515297435563e-05,0.754024024024024
0.0007839012302145828,0.0006311181211361396,0.033522080330738564,0.6981738496956694,0.03352208033374384,0.698173849693162,0.033522080330738564,0.6981738496956694,5.911171067433274e-05,3.8506176520409726e-05,5.911171067433274e-05,3.8506176520409726e-05,0.03352208033374384,0.698173849693162,5.911171067433274e-05,3.8506176520409726e-05,5.911171067433274e-05,3.8506176520409726e-05,0.754124124124124
0.000801836925378848,0.0006015282949858841,0.043252786107113556,0.6976439600550787,0.043252786110105454,0.6976439600525624,0.043252786107113556,0.6976439600550787,5.980035198795895e-05,3.6487866250761516e-05,5.980035198795895e-05,3.6487866250761516e-05,0.043252786110105454,0.6976439600525624,5.980035198795895e-05,3.6487866250761516e-05,5.980035198795895e-05,3.6487866250761516e-05,0.7542242242242242
0.0008186940898872597,0.000571478887711801,0.05297221673425271,0.6969783430521778,0.052972216737172596,0.6969783430495514,0.05297221673425271,0.6969783430521778,6.042583060773343e-05,3.44622440453277e-05,6.042583060773343e-05,3.44622440453277e-05,0.052972216737172596,0.6969783430495514,6.042583060773343e-05,3.44622440453277e-05,6.042583060773343e-05,3.44622440453277e-05,0.7543243243243243
0.0008344630239543823,0.0005410077785563599,0.062678472235459,0.6961772593196779,0.06267847223846686,0.6961772593170555,0.062678472235459,0.6961772593196779,6.098828221753795e-05,3.2431175935184934e-05,6.098828221753795e-05,3.2431175935184934e-05,0.06267847223846686,0.6961772593170555,6.098828221753795e-05,3.2431175935184934e-05,6.098828221753795e-05,3.2431175935184934e-05,0.7544244244244244
0.0008491353049913472,0.0005101529581436824,0.07236965872126945,0.6952409963724818,0.07236965872412666,0.6952409963698232,0.07236965872126945,0.6952409963724818,6.148789570511906e-05,3.0396515040668783e-05,6.148789570511906e-05,3.0396515040668783e-05,0.07236965872412666,0.6952409963698232,6.148789570511906e-05,3.0396515040668783e-05,6.148789570511906e-05,3.0396515040668783e-05,0.7545245245245246
0.0008627037838460337,0.00047895248737713945,0.08204388877947329,0.6941698684599509,0.08204388878206788,0.6941698684572695,0.08204388877947329,0.6941698684599509,6.192491262534212e-05,2.836010005826291e-05,6.192491262534212e-05,2.836010005826291e-05,0.08204388878206788,0.6941698684572695,6.192491262534212e-05,2.836010005826291e-05,6.192491262534212e-05,2.836010005826291e-05,0.7546246246246247
0.0008751625797942031,0.00044744445670855115,0.09169928186521645,0.692964216412738,0.09169928186631994,0.6929642164101442,0.09169928186521645,0.692964216412738,6.229962651429336e-05,2.6323753779257723e-05,6.229962651429336e-05,2.6323753779257723e-05,0.09169928186631994,0.6929642164101442,6.229962651429336e-05,2.6323753779257723e-05,6.229962651429336e-05,2.6323753779257723e-05,0.7547247247247247
0.0008865070742895377,0.00041566694581737806,0.10133396467522514,0.6916244074838709,0.1013339646779766,0.6916244074811614,0.10133396467522514,0.6916244074838709,6.261238222653889e-05,2.4289281631448892e-05,6.261238222653889e-05,2.4289281631448892e-05,0.1013339646779766,0.6916244074811614,6.261238222653889e-05,2.4289281631448892e-05,6.261238222653889e-05,2.4289281631448892e-05,0.7548248248248248
0.0008967339035303477,0.00038365798373170257,0.11094607154378551,0.6901508351823642,0.1109460715464623,0.6901508351795497,0.11094607154378551,0.6901508351823642,6.28635752149668e-05,2.2258470239171203e-05,6.28635752149668e-05,2.2258470239171203e-05,0.1109460715464623,0.6901508351795497,6.28635752149668e-05,2.2258470239171203e-05,6.28635752149668e-05,2.2258470239171203e-05,0.7549249249249249
0.0009058409497984201,0.00035145550940531364,0.12053374480078917,0.6885439191034889,0.12053374480348021,0.6885439191006638,0.12053374480078917,0.6885439191034889,6.305365071587686e-05,2.02330860284403e-05,6.305365071587686e-05,2.02330860284403e-05,0.12053374480348021,0.6885439191006638,6.305365071587686e-05,2.02330860284403e-05,6.305365071587686e-05,2.02330860284403e-05,0.755025025025025
0.0009138273316730615,0.00031909733285883393,0.13009513515076088,0.6868041047521085,0.13009513515336665,0.6868041047492708,0.13009513515076088,0.6868041047521085,6.318310300765167e-05,1.821487383328977e-05,6.318310300765167e-05,1.821487383328977e-05,0.13009513515336665,0.6868041047492708,6.318310300765167e-05,1.821487383328977e-05,6.318310300765167e-05,1.821487383328977e-05,0.7551251251251252
0.0009206933930854935,0.00028662109681917326,0.1396284020371495,0.6849318633604508,0.13962840203971288,0.6849318633575698,0.1396284020371495,0.6849318633604508,6.325247449271405e-05,1.6205555564906455e-05,6.325247449271405e-05,1.6205555564906455e-05,0.13962840203971288,0.6849318633575698,6.325247449271405e-05,1.6205555564906455e-05,6.325247449271405e-05,1.6205555564906455e-05,0.7552252252252252
0.0009264406912238242,0.0002540642388927378,0.1491317140040943,0.6829276917011989,0.14913171400663328,0.6829276916983215,0.1491317140040943,0.6829276917011989,6.326235486059176e-05,1.4206828881510083e-05,6.326235486059176e-05,1.4206828881510083e-05,0.14913171400663328,0.6829276916983215,6.326235486059176e-05,1.4206828881510083e-05,6.326235486059176e-05,1.4206828881510083e-05,0.7553253253253253
0.0009310719834498382,0.0002214639544301345,0.15860324905356876,0.6807921118954018,0.15860324905603082,0.6807921118924756,0.15860324905356876,0.6807921118954018,6.321338014072237e-05,1.2220365909814382e-05,6.321338014072237e-05,1.2220365909814382e-05,0.15860324905603082,0.6807921118924756,6.321338014072237e-05,1.2220365909814382e-05,6.321338014072237e-05,1.2220365909814382e-05,0.7554254254254253
0.000934591212993286,0.0001888571599593985,0.1680411949975285,0.678525671214532,0.16804119500010223,0.6785256712115011,0.1680411949975285,0.678525671214532,6.310623174248095e-05,1.0247811994226388e-05,6.310623174248095e-05,1.0247811994226388e-05,0.16804119500010223,0.6785256712115011,6.310623174248095e-05,1.0247811994226388e-05,6.310623174248095e-05,1.0247811994226388e-05,0.7555255255255255
0.0009370034937639201,0.00015628045729762367,0.17744374980589903,0.6761289418785178,0.17744374980828753,0.676128941875537,0.17744374980589903,0.6761289418785178,6.294163548179278e-05,8.2907844714712e-06,6.294163548179278e-05,8.2907844714712e-06,0.17744374980828753,0.676128941875537,6.294163548179278e-05,8.2907844714712e-06,6.294163548179278e-05,8.2907844714712e-06,0.7556256256256256
0.0009383150940392569,0.0001237700983299564,0.1868091219495304,0.6736025208488118,0.1868091219518525,0.6736025208457838,0.1868091219495304,0.6736025208488118,6.272036050978603e-05,6.350871506356463e-06,6.272036050978603e-05,6.350871506356463e-06,0.1868091219518525,0.6736025208457838,6.272036050978603e-05,6.350871506356463e-06,6.272036050978603e-05,6.350871506356463e-06,0.7557257257257257
0.000938533419213994,9.136195050848026e-05,0.1961355307380539,0.6709470296161275,0.19613553074035353,0.6709470296130944,0.1961355307380539,0.6709470296161275,6.244321829544861e-05,4.429630929813513e-06,6.244321829544861e-05,4.429630929813513e-06,0.19613553074035353,0.6709470296130944,6.244321829544861e-05,4.429630929813513e-06,6.244321829544861e-05,4.429630929813513e-06,0.7558258258258258
0.000937666993591046,5.9091463104728326e-05,0.20542120665343808,0.6681631139847879,0.2054212066556923,0.6681631139817293,0.20542120665343808,0.6681631139847879,6.211106151286018e-05,2.5285891400230285e-06,6.211106151286018e-05,2.5285891400230285e-06,0.2054212066556923,0.6681631139817293,6.211106151286018e-05,2.5285891400230285e-06,6.211106151286018e-05,2.5285891400230285e-06,0.7559259259259259
